timestamp,date_str,time_str,hour_of_day,arrivals_last_hour,departures_last_hour,ambulance_arrivals,waiting_patients,patients_in_treatment,admitted_patients_boarding,md_count,nurse_count,clerk_count,bed_occupancy_pct,bed_saturation_index,longest_wait_time_min
2020-01-11 14:00:00,2020-01-11,14:00,14,19,12,4,18,53,8,7,12,4,132.5,1.59,148
2020-01-11 15:00:00,2020-01-11,15:00,15,12,10,0,6,50,5,10,15,5,125.0,1.5,70
2020-01-11 16:00:00,2020-01-11,16:00,16,10,13,3,0,58,13,10,14,5,145.0,1.74,0
2020-01-11 17:00:00,2020-01-11,17:00,17,7,9,0,0,58,13,9,15,5,145.0,1.74,0
2020-01-11 18:00:00,2020-01-11,18:00,18,13,13,4,5,53,8,9,15,5,132.5,1.59,53
2020-01-11 19:00:00,2020-01-11,19:00,19,19,16,4,6,51,6,9,13,5,127.5,1.53,68
2020-01-11 20:00:00,2020-01-11,20:00,20,21,18,1,8,58,13,9,15,5,145.0,1.74,68
2020-01-11 21:00:00,2020-01-11,21:00,21,12,13,2,0,53,8,10,15,5,132.5,1.59,0
2020-01-11 22:00:00,2020-01-11,22:00,22,7,11,1,0,53,8,9,15,5,132.5,1.59,0
2020-01-11 23:00:00,2020-01-11,23:00,23,8,6,0,9,43,13,4,6,2,107.5,1.29,106
2020-01-12 00:00:00,2020-01-12,00:00,0,6,7,2,0,37,7,4,6,2,92.5,1.11,0
2020-01-12 01:00:00,2020-01-12,01:00,1,13,7,4,12,45,15,4,4,2,112.5,1.35,106
2020-01-12 02:00:00,2020-01-12,02:00,2,2,2,0,4,17,5,4,6,2,42.5,0.51,41
2020-01-12 03:00:00,2020-01-12,03:00,3,4,5,0,0,13,1,4,4,2,32.5,0.39,0
2020-01-12 04:00:00,2020-01-12,04:00,4,4,6,1,0,16,4,4,5,2,40.0,0.48,0
2020-01-12 05:00:00,2020-01-12,05:00,5,4,7,0,0,12,0,3,4,2,30.0,0.36,0
2020-01-12 06:00:00,2020-01-12,06:00,6,3,8,0,0,16,4,4,5,2,40.0,0.48,0
2020-01-12 07:00:00,2020-01-12,07:00,7,5,3,0,4,40,10,7,11,4,100.0,1.2,41
2020-01-12 08:00:00,2020-01-12,08:00,8,12,12,3,4,58,13,8,12,4,145.0,1.74,39
2020-01-12 09:00:00,2020-01-12,09:00,9,19,16,5,7,60,15,7,12,4,150.0,1.8,59
2020-01-12 10:00:00,2020-01-12,10:00,10,9,7,3,6,56,11,8,10,4,140.0,1.68,52
2020-01-12 11:00:00,2020-01-12,11:00,11,10,14,2,0,56,11,8,12,4,140.0,1.68,0
2020-01-12 12:00:00,2020-01-12,12:00,12,15,14,3,5,51,6,7,12,4,127.5,1.53,48
2020-01-12 13:00:00,2020-01-12,13:00,13,21,15,2,17,50,5,8,12,4,125.0,1.5,184
2020-01-12 14:00:00,2020-01-12,14:00,14,13,13,4,0,50,5,8,12,4,125.0,1.5,0
2020-01-12 15:00:00,2020-01-12,15:00,15,18,15,6,7,59,14,10,15,5,147.5,1.77,68
2020-01-12 16:00:00,2020-01-12,16:00,16,18,18,4,5,54,9,10,13,5,135.0,1.62,58
2020-01-12 17:00:00,2020-01-12,17:00,17,15,13,1,9,59,14,9,15,5,147.5,1.77,104
2020-01-12 18:00:00,2020-01-12,18:00,18,10,15,2,0,57,12,10,15,5,142.5,1.71,0
2020-01-12 19:00:00,2020-01-12,19:00,19,15,15,3,0,54,9,10,15,5,135.0,1.62,0
2020-01-12 20:00:00,2020-01-12,20:00,20,7,11,1,0,54,9,10,13,5,135.0,1.62,0
2020-01-12 21:00:00,2020-01-12,21:00,21,13,11,0,6,53,8,10,13,5,132.5,1.59,70
2020-01-12 22:00:00,2020-01-12,22:00,22,10,14,1,0,60,15,9,13,5,150.0,1.8,0
2020-01-12 23:00:00,2020-01-12,23:00,23,13,8,4,11,37,7,4,4,2,92.5,1.11,113
2020-01-13 00:00:00,2020-01-13,00:00,0,14,6,0,18,35,5,4,4,2,87.5,1.05,174
2020-01-13 01:00:00,2020-01-13,01:00,1,12,6,3,17,35,5,3,6,2,87.5,1.05,141
2020-01-13 02:00:00,2020-01-13,02:00,2,5,5,0,3,15,3,3,4,2,37.5,0.45,33
2020-01-13 03:00:00,2020-01-13,03:00,3,4,7,0,0,16,4,4,6,2,40.0,0.48,0
2020-01-13 04:00:00,2020-01-13,04:00,4,4,5,0,1,13,1,3,4,2,32.5,0.39,10
2020-01-13 05:00:00,2020-01-13,05:00,5,4,5,0,3,17,5,3,4,2,42.5,0.51,35
2020-01-13 06:00:00,2020-01-13,06:00,6,4,2,0,5,17,5,4,6,2,42.5,0.51,42
2020-01-13 07:00:00,2020-01-13,07:00,7,15,17,4,1,43,13,8,12,4,107.5,1.29,8
2020-01-13 08:00:00,2020-01-13,08:00,8,10,8,0,8,52,7,8,12,4,130.0,1.56,78
2020-01-13 09:00:00,2020-01-13,09:00,9,18,15,6,11,51,6,7,10,4,127.5,1.53,91
2020-01-13 10:00:00,2020-01-13,10:00,10,16,14,2,4,59,14,8,12,4,147.5,1.77,35
2020-01-13 11:00:00,2020-01-13,11:00,11,22,16,4,12,52,7,8,11,4,130.0,1.56,98
2020-01-13 12:00:00,2020-01-13,12:00,12,13,12,2,5,59,14,8,10,4,147.5,1.77,47
2020-01-13 13:00:00,2020-01-13,13:00,13,12,12,3,5,57,12,7,11,4,142.5,1.71,50
2020-01-13 14:00:00,2020-01-13,14:00,14,10,9,3,2,55,10,8,12,4,137.5,1.65,20
2020-01-13 15:00:00,2020-01-13,15:00,15,19,18,6,2,53,8,10,15,5,132.5,1.59,16
2020-01-13 16:00:00,2020-01-13,16:00,16,22,17,1,12,52,7,9,15,5,130.0,1.56,130
2020-01-13 17:00:00,2020-01-13,17:00,17,22,20,2,5,50,5,10,15,5,125.0,1.5,59
2020-01-13 18:00:00,2020-01-13,18:00,18,9,7,1,4,55,10,9,15,5,137.5,1.65,42
2020-01-13 19:00:00,2020-01-13,19:00,19,18,15,4,9,54,9,10,15,5,135.0,1.62,93
2020-01-13 20:00:00,2020-01-13,20:00,20,10,10,3,5,58,13,10,13,5,145.0,1.74,42
2020-01-13 21:00:00,2020-01-13,21:00,21,19,24,1,0,58,13,10,13,5,145.0,1.74,0
2020-01-13 22:00:00,2020-01-13,22:00,22,22,22,5,3,53,8,10,14,5,132.5,1.59,29
2020-01-13 23:00:00,2020-01-13,23:00,23,5,3,1,7,41,11,4,5,2,102.5,1.23,68
2020-01-14 00:00:00,2020-01-14,00:00,0,11,5,2,15,45,15,3,4,2,112.5,1.35,121
2020-01-14 01:00:00,2020-01-14,01:00,1,12,7,0,10,38,8,4,4,2,95.0,1.14,98
2020-01-14 02:00:00,2020-01-14,02:00,2,2,5,0,0,17,5,4,6,2,42.5,0.51,0
2020-01-14 03:00:00,2020-01-14,03:00,3,3,5,1,0,17,5,4,6,2,42.5,0.51,0
2020-01-14 04:00:00,2020-01-14,04:00,4,2,0,0,7,13,1,4,5,2,32.5,0.39,74
2020-01-14 05:00:00,2020-01-14,05:00,5,6,6,0,3,14,2,4,4,2,35.0,0.42,35
2020-01-14 06:00:00,2020-01-14,06:00,6,5,7,1,0,15,3,4,4,2,37.5,0.45,0
2020-01-14 07:00:00,2020-01-14,07:00,7,7,11,2,0,38,8,7,12,4,95.0,1.14,0
2020-01-14 08:00:00,2020-01-14,08:00,8,15,15,1,3,51,6,7,12,4,127.5,1.53,32
2020-01-14 09:00:00,2020-01-14,09:00,9,10,14,2,0,60,15,8,12,4,150.0,1.8,0
2020-01-14 10:00:00,2020-01-14,10:00,10,13,14,3,0,53,8,8,12,4,132.5,1.59,0
2020-01-14 11:00:00,2020-01-14,11:00,11,21,18,3,9,57,12,8,11,4,142.5,1.71,91
2020-01-14 12:00:00,2020-01-14,12:00,12,22,12,4,23,54,9,8,11,4,135.0,1.62,259
2020-01-14 13:00:00,2020-01-14,13:00,13,10,10,2,1,58,13,8,10,4,145.0,1.74,9
2020-01-14 14:00:00,2020-01-14,14:00,14,19,17,5,9,52,7,8,12,4,130.0,1.56,75
2020-01-14 15:00:00,2020-01-14,15:00,15,22,23,4,0,53,8,10,14,5,132.5,1.59,0
2020-01-14 16:00:00,2020-01-14,16:00,16,9,14,2,0,59,14,10,15,5,147.5,1.77,0
2020-01-14 17:00:00,2020-01-14,17:00,17,7,9,1,0,53,8,9,13,5,132.5,1.59,0
2020-01-14 18:00:00,2020-01-14,18:00,18,18,19,5,3,54,9,9,14,5,135.0,1.62,27
2020-01-14 19:00:00,2020-01-14,19:00,19,18,18,6,4,55,10,10,14,5,137.5,1.65,35
2020-01-14 20:00:00,2020-01-14,20:00,20,18,16,5,8,52,7,10,14,5,130.0,1.56,66
2020-01-14 21:00:00,2020-01-14,21:00,21,16,15,3,6,50,5,9,15,5,125.0,1.5,58
2020-01-14 22:00:00,2020-01-14,22:00,22,21,18,7,10,60,15,10,15,5,150.0,1.8,100
2020-01-14 23:00:00,2020-01-14,23:00,23,9,7,2,6,37,7,4,5,2,92.5,1.11,70
2020-01-15 00:00:00,2020-01-15,00:00,0,12,6,4,14,35,5,3,5,2,87.5,1.05,138
2020-01-15 01:00:00,2020-01-15,01:00,1,15,8,1,16,44,14,4,5,2,110.0,1.32,185
2020-01-15 02:00:00,2020-01-15,02:00,2,3,5,0,0,14,2,4,6,2,35.0,0.42,0
2020-01-15 03:00:00,2020-01-15,03:00,3,3,2,1,2,14,2,3,6,2,35.0,0.42,22
2020-01-15 04:00:00,2020-01-15,04:00,4,5,6,0,0,14,2,4,6,2,35.0,0.42,0
2020-01-15 05:00:00,2020-01-15,05:00,5,5,4,0,3,16,4,4,6,2,40.0,0.48,29
2020-01-15 06:00:00,2020-01-15,06:00,6,4,5,0,2,16,4,4,4,2,40.0,0.48,21
2020-01-15 07:00:00,2020-01-15,07:00,7,9,14,2,0,40,10,8,10,4,100.0,1.2,0
2020-01-15 08:00:00,2020-01-15,08:00,8,18,13,5,10,53,8,7,12,4,132.5,1.59,97
2020-01-15 09:00:00,2020-01-15,09:00,9,10,10,1,1,59,14,7,11,4,147.5,1.77,8
2020-01-15 10:00:00,2020-01-15,10:00,10,13,13,0,4,53,8,7,10,4,132.5,1.59,43
2020-01-15 11:00:00,2020-01-15,11:00,11,7,11,2,0,54,9,8,12,4,135.0,1.62,0
2020-01-15 12:00:00,2020-01-15,12:00,12,10,10,1,3,51,6,8,12,4,127.5,1.53,28
2020-01-15 13:00:00,2020-01-15,13:00,13,12,12,0,2,52,7,8,12,4,130.0,1.56,22
2020-01-15 14:00:00,2020-01-15,14:00,14,18,14,5,13,55,10,7,12,4,137.5,1.65,126
2020-01-15 15:00:00,2020-01-15,15:00,15,18,17,6,2,58,13,10,15,5,145.0,1.74,23
2020-01-15 16:00:00,2020-01-15,16:00,16,10,8,1,5,52,7,10,13,5,130.0,1.56,43
2020-01-15 17:00:00,2020-01-15,17:00,17,19,15,1,9,54,9,10,13,5,135.0,1.62,88
2020-01-15 18:00:00,2020-01-15,18:00,18,12,16,4,0,60,15,10,14,5,150.0,1.8,0
2020-01-15 19:00:00,2020-01-15,19:00,19,18,16,6,6,52,7,10,15,5,130.0,1.56,57
2020-01-15 20:00:00,2020-01-15,20:00,20,16,16,3,1,55,10,10,13,5,137.5,1.65,10
2020-01-15 21:00:00,2020-01-15,21:00,21,10,10,1,0,59,14,10,14,5,147.5,1.77,0
2020-01-15 22:00:00,2020-01-15,22:00,22,22,20,3,5,55,10,10,14,5,137.5,1.65,49
2020-01-15 23:00:00,2020-01-15,23:00,23,8,7,2,5,41,11,4,6,2,102.5,1.23,49
2020-01-16 00:00:00,2020-01-16,00:00,0,8,6,1,6,37,7,4,6,2,92.5,1.11,52
2020-01-16 01:00:00,2020-01-16,01:00,1,11,7,0,10,42,12,4,5,2,105.0,1.26,84
2020-01-16 02:00:00,2020-01-16,02:00,2,2,6,0,0,14,2,4,6,2,35.0,0.42,0
2020-01-16 03:00:00,2020-01-16,03:00,3,4,2,0,5,14,2,4,6,2,35.0,0.42,48
2020-01-16 04:00:00,2020-01-16,04:00,4,2,0,0,9,16,4,4,6,2,40.0,0.48,72
2020-01-16 05:00:00,2020-01-16,05:00,5,6,8,1,0,16,4,4,6,2,40.0,0.48,0
2020-01-16 06:00:00,2020-01-16,06:00,6,6,7,0,2,12,0,4,6,2,30.0,0.36,22
2020-01-16 07:00:00,2020-01-16,07:00,7,7,5,0,6,42,12,8,10,4,105.0,1.26,55
2020-01-16 08:00:00,2020-01-16,08:00,8,15,13,0,8,57,12,8,11,4,142.5,1.71,69
2020-01-16 09:00:00,2020-01-16,09:00,9,13,14,3,0,56,11,8,11,4,140.0,1.68,0
2020-01-16 10:00:00,2020-01-16,10:00,10,12,15,3,0,55,10,8,11,4,137.5,1.65,0
2020-01-16 11:00:00,2020-01-16,11:00,11,18,14,2,9,56,11,8,12,4,140.0,1.68,105
2020-01-16 12:00:00,2020-01-16,12:00,12,13,18,2,0,56,11,8,12,4,140.0,1.68,0
2020-01-16 13:00:00,2020-01-16,13:00,13,12,12,1,4,58,13,8,12,4,145.0,1.74,32
2020-01-16 14:00:00,2020-01-16,14:00,14,22,19,4,11,56,11,8,12,4,140.0,1.68,126
2020-01-16 15:00:00,2020-01-16,15:00,15,21,20,7,2,53,8,10,14,5,132.5,1.59,22
2020-01-16 16:00:00,2020-01-16,16:00,16,16,15,5,3,51,6,10,15,5,127.5,1.53,29
2020-01-16 17:00:00,2020-01-16,17:00,17,13,15,1,0,56,11,10,14,5,140.0,1.68,0
2020-01-16 18:00:00,2020-01-16,18:00,18,18,13,4,12,51,6,9,14,5,127.5,1.53,125
2020-01-16 19:00:00,2020-01-16,19:00,19,18,19,6,0,55,10,10,14,5,137.5,1.65,0
2020-01-16 20:00:00,2020-01-16,20:00,20,15,15,2,2,55,10,9,15,5,137.5,1.65,21
2020-01-16 21:00:00,2020-01-16,21:00,21,10,11,1,0,56,11,10,13,5,140.0,1.68,0
2020-01-16 22:00:00,2020-01-16,22:00,22,12,10,3,5,59,14,10,14,5,147.5,1.77,44
2020-01-16 23:00:00,2020-01-16,23:00,23,10,6,1,11,44,14,3,5,2,110.0,1.32,131
2020-01-17 00:00:00,2020-01-17,00:00,0,9,7,1,8,39,9,3,4,2,97.5,1.17,90
2020-01-17 01:00:00,2020-01-17,01:00,1,13,4,3,22,40,10,3,4,2,100.0,1.2,207
2020-01-17 02:00:00,2020-01-17,02:00,2,3,6,0,0,17,5,4,6,2,42.5,0.51,0
2020-01-17 03:00:00,2020-01-17,03:00,3,4,7,0,0,17,5,4,4,2,42.5,0.51,0
2020-01-17 04:00:00,2020-01-17,04:00,4,2,7,0,0,15,3,4,6,2,37.5,0.45,0
2020-01-17 05:00:00,2020-01-17,05:00,5,2,3,0,1,14,2,4,4,2,35.0,0.42,9
2020-01-17 06:00:00,2020-01-17,06:00,6,6,5,0,2,17,5,3,6,2,42.5,0.51,23
2020-01-17 07:00:00,2020-01-17,07:00,7,5,4,1,2,39,9,8,11,4,97.5,1.17,17
2020-01-17 08:00:00,2020-01-17,08:00,8,22,14,5,20,54,9,8,12,4,135.0,1.62,171
2020-01-17 09:00:00,2020-01-17,09:00,9,15,15,3,3,54,9,8,11,4,135.0,1.62,34
2020-01-17 10:00:00,2020-01-17,10:00,10,22,13,2,21,59,14,8,12,4,147.5,1.77,200
2020-01-17 11:00:00,2020-01-17,11:00,11,18,13,5,12,51,6,8,12,4,127.5,1.53,143
2020-01-17 12:00:00,2020-01-17,12:00,12,12,15,2,0,53,8,8,10,4,132.5,1.59,0
2020-01-17 13:00:00,2020-01-17,13:00,13,21,14,2,19,56,11,8,12,4,140.0,1.68,162
2020-01-17 14:00:00,2020-01-17,14:00,14,16,16,0,4,57,12,8,12,4,142.5,1.71,37
2020-01-17 15:00:00,2020-01-17,15:00,15,13,14,4,0,56,11,10,14,5,140.0,1.68,0
2020-01-17 16:00:00,2020-01-17,16:00,16,7,8,1,3,51,6,10,14,5,127.5,1.53,35
2020-01-17 17:00:00,2020-01-17,17:00,17,21,19,2,4,56,11,9,14,5,140.0,1.68,39
2020-01-17 18:00:00,2020-01-17,18:00,18,19,22,3,0,60,15,10,15,5,150.0,1.8,0
2020-01-17 19:00:00,2020-01-17,19:00,19,15,16,2,2,52,7,10,14,5,130.0,1.56,16
2020-01-17 20:00:00,2020-01-17,20:00,20,16,14,0,6,58,13,9,14,5,145.0,1.74,70
2020-01-17 21:00:00,2020-01-17,21:00,21,15,15,5,5,56,11,10,15,5,140.0,1.68,55
2020-01-17 22:00:00,2020-01-17,22:00,22,16,20,1,0,50,5,10,15,5,125.0,1.5,0
2020-01-17 23:00:00,2020-01-17,23:00,23,5,4,1,6,39,9,4,5,2,97.5,1.17,62
2020-01-18 00:00:00,2020-01-18,00:00,0,5,6,0,0,43,13,4,6,2,107.5,1.29,0
2020-01-18 01:00:00,2020-01-18,01:00,1,10,5,0,11,39,9,3,6,2,97.5,1.17,125
2020-01-18 02:00:00,2020-01-18,02:00,2,4,2,1,9,12,0,4,5,2,30.0,0.36,100
2020-01-18 03:00:00,2020-01-18,03:00,3,3,1,0,8,12,0,4,6,2,30.0,0.36,85
2020-01-18 04:00:00,2020-01-18,04:00,4,2,6,0,0,13,1,4,5,2,32.5,0.39,0
2020-01-18 05:00:00,2020-01-18,05:00,5,2,0,0,5,13,1,3,4,2,32.5,0.39,45
2020-01-18 06:00:00,2020-01-18,06:00,6,6,6,1,1,14,2,4,6,2,35.0,0.42,8
2020-01-18 07:00:00,2020-01-18,07:00,7,14,19,2,0,40,10,8,10,4,100.0,1.2,0
2020-01-18 08:00:00,2020-01-18,08:00,8,15,15,3,2,56,11,8,12,4,140.0,1.68,23
2020-01-18 09:00:00,2020-01-18,09:00,9,18,16,0,4,54,9,8,10,4,135.0,1.62,38
2020-01-18 10:00:00,2020-01-18,10:00,10,19,13,2,17,57,12,8,12,4,142.5,1.71,198
2020-01-18 11:00:00,2020-01-18,11:00,11,19,18,6,6,58,13,8,12,4,145.0,1.74,71
2020-01-18 12:00:00,2020-01-18,12:00,12,21,16,5,13,55,10,7,10,4,137.5,1.65,130
2020-01-18 13:00:00,2020-01-18,13:00,13,22,16,2,14,58,13,7,11,4,145.0,1.74,139
2020-01-18 14:00:00,2020-01-18,14:00,14,19,14,2,13,57,12,8,10,4,142.5,1.71,149
2020-01-18 15:00:00,2020-01-18,15:00,15,22,22,0,3,53,8,9,15,5,132.5,1.59,30
2020-01-18 16:00:00,2020-01-18,16:00,16,7,6,2,2,56,11,10,14,5,140.0,1.68,19
2020-01-18 17:00:00,2020-01-18,17:00,17,19,17,0,9,57,12,9,15,5,142.5,1.71,107
2020-01-18 18:00:00,2020-01-18,18:00,18,19,15,3,9,56,11,9,15,5,140.0,1.68,93
2020-01-18 19:00:00,2020-01-18,19:00,19,7,9,2,1,60,15,10,13,5,150.0,1.8,9
2020-01-18 20:00:00,2020-01-18,20:00,20,21,22,5,2,52,7,10,15,5,130.0,1.56,16
2020-01-18 21:00:00,2020-01-18,21:00,21,9,8,1,2,56,11,10,13,5,140.0,1.68,23
2020-01-18 22:00:00,2020-01-18,22:00,22,12,12,0,5,50,5,9,15,5,125.0,1.5,58
2020-01-18 23:00:00,2020-01-18,23:00,23,14,9,3,10,40,10,4,5,2,100.0,1.2,92
2020-01-19 00:00:00,2020-01-19,00:00,0,8,5,1,8,40,10,3,6,2,100.0,1.2,72
2020-01-19 01:00:00,2020-01-19,01:00,1,7,5,0,7,41,11,3,6,2,102.5,1.23,80
2020-01-19 02:00:00,2020-01-19,02:00,2,2,7,0,0,17,5,4,4,2,42.5,0.51,0
2020-01-19 03:00:00,2020-01-19,03:00,3,3,4,1,3,16,4,4,6,2,40.0,0.48,27
2020-01-19 04:00:00,2020-01-19,04:00,4,2,0,0,6,14,2,4,5,2,35.0,0.42,55
2020-01-19 05:00:00,2020-01-19,05:00,5,5,6,0,0,17,5,4,5,2,42.5,0.51,0
2020-01-19 06:00:00,2020-01-19,06:00,6,2,3,0,0,16,4,3,6,2,40.0,0.48,0
2020-01-19 07:00:00,2020-01-19,07:00,7,14,12,3,6,44,14,8,12,4,110.0,1.32,68
2020-01-19 08:00:00,2020-01-19,08:00,8,21,13,2,17,59,14,7,10,4,147.5,1.77,166
2020-01-19 09:00:00,2020-01-19,09:00,9,13,11,1,4,55,10,7,11,4,137.5,1.65,43
2020-01-19 10:00:00,2020-01-19,10:00,10,22,18,2,11,51,6,8,12,4,127.5,1.53,108
2020-01-19 11:00:00,2020-01-19,11:00,11,21,16,7,15,53,8,8,10,4,132.5,1.59,152
2020-01-19 12:00:00,2020-01-19,12:00,12,21,16,3,14,54,9,8,11,4,135.0,1.62,132
2020-01-19 13:00:00,2020-01-19,13:00,13,7,8,2,0,59,14,8,12,4,147.5,1.77,0
2020-01-19 14:00:00,2020-01-19,14:00,14,9,8,3,6,53,8,8,12,4,132.5,1.59,59
2020-01-19 15:00:00,2020-01-19,15:00,15,12,14,0,0,53,8,9,13,5,132.5,1.59,0
2020-01-19 16:00:00,2020-01-19,16:00,16,22,16,5,13,59,14,10,13,5,147.5,1.77,148
2020-01-19 17:00:00,2020-01-19,17:00,17,7,5,0,6,59,14,10,14,5,147.5,1.77,66
2020-01-19 18:00:00,2020-01-19,18:00,18,18,17,2,6,53,8,10,14,5,132.5,1.59,70
2020-01-19 19:00:00,2020-01-19,19:00,19,9,9,2,2,56,11,9,15,5,140.0,1.68,18
2020-01-19 20:00:00,2020-01-19,20:00,20,21,22,2,1,54,9,10,13,5,135.0,1.62,11
2020-01-19 21:00:00,2020-01-19,21:00,21,21,20,5,3,59,14,10,15,5,147.5,1.77,26
2020-01-19 22:00:00,2020-01-19,22:00,22,10,8,1,6,60,15,10,13,5,150.0,1.8,49
2020-01-19 23:00:00,2020-01-19,23:00,23,12,6,2,17,42,12,4,5,2,105.0,1.26,203
2020-01-20 00:00:00,2020-01-20,00:00,0,13,6,4,14,35,5,3,6,2,87.5,1.05,130
2020-01-20 01:00:00,2020-01-20,01:00,1,10,7,3,11,39,9,4,5,2,97.5,1.17,117
2020-01-20 02:00:00,2020-01-20,02:00,2,6,8,1,1,13,1,4,6,2,32.5,0.39,10
2020-01-20 03:00:00,2020-01-20,03:00,3,6,4,2,5,13,1,4,6,2,32.5,0.39,42
2020-01-20 04:00:00,2020-01-20,04:00,4,4,2,1,4,17,5,4,6,2,42.5,0.51,35
2020-01-20 05:00:00,2020-01-20,05:00,5,4,6,0,0,12,0,4,5,2,30.0,0.36,0
2020-01-20 06:00:00,2020-01-20,06:00,6,4,7,1,0,14,2,4,6,2,35.0,0.42,0
2020-01-20 07:00:00,2020-01-20,07:00,7,9,12,0,0,44,14,7,11,4,110.0,1.32,0
2020-01-20 08:00:00,2020-01-20,08:00,8,16,16,1,1,51,6,7,12,4,127.5,1.53,10
2020-01-20 09:00:00,2020-01-20,09:00,9,7,7,1,1,54,9,7,11,4,135.0,1.62,11
2020-01-20 10:00:00,2020-01-20,10:00,10,15,16,4,1,52,7,8,10,4,130.0,1.56,10
2020-01-20 11:00:00,2020-01-20,11:00,11,10,9,3,6,54,9,7,12,4,135.0,1.62,66
2020-01-20 12:00:00,2020-01-20,12:00,12,7,12,1,0,56,11,8,11,4,140.0,1.68,0
2020-01-20 13:00:00,2020-01-20,13:00,13,7,12,0,0,56,11,7,12,4,140.0,1.68,0
2020-01-20 14:00:00,2020-01-20,14:00,14,9,12,3,0,53,8,7,11,4,132.5,1.59,0
2020-01-20 15:00:00,2020-01-20,15:00,15,15,19,1,0,56,11,10,15,5,140.0,1.68,0
2020-01-20 16:00:00,2020-01-20,16:00,16,22,17,2,10,54,9,9,14,5,135.0,1.62,99
2020-01-20 17:00:00,2020-01-20,17:00,17,10,11,3,0,59,14,9,15,5,147.5,1.77,0
2020-01-20 18:00:00,2020-01-20,18:00,18,9,14,2,0,51,6,10,15,5,127.5,1.53,0
2020-01-20 19:00:00,2020-01-20,19:00,19,21,20,4,5,51,6,10,15,5,127.5,1.53,57
2020-01-20 20:00:00,2020-01-20,20:00,20,16,16,0,3,54,9,9,15,5,135.0,1.62,28
2020-01-20 21:00:00,2020-01-20,21:00,21,13,16,0,0,57,12,10,15,5,142.5,1.71,0
2020-01-20 22:00:00,2020-01-20,22:00,22,16,14,3,6,56,11,9,15,5,140.0,1.68,49
2020-01-20 23:00:00,2020-01-20,23:00,23,8,9,0,2,44,14,4,6,2,110.0,1.32,19
2020-01-21 00:00:00,2020-01-21,00:00,0,11,7,1,13,37,7,3,6,2,92.5,1.11,135
2020-01-21 01:00:00,2020-01-21,01:00,1,12,9,4,10,36,6,4,5,2,90.0,1.08,115
2020-01-21 02:00:00,2020-01-21,02:00,2,4,9,0,0,14,2,4,6,2,35.0,0.42,0
2020-01-21 03:00:00,2020-01-21,03:00,3,2,6,0,0,16,4,4,4,2,40.0,0.48,0
2020-01-21 04:00:00,2020-01-21,04:00,4,4,3,1,7,13,1,3,4,2,32.5,0.39,57
2020-01-21 05:00:00,2020-01-21,05:00,5,2,0,0,7,17,5,4,5,2,42.5,0.51,83
2020-01-21 06:00:00,2020-01-21,06:00,6,3,5,1,1,12,0,3,6,2,30.0,0.36,11
2020-01-21 07:00:00,2020-01-21,07:00,7,15,19,5,0,37,7,8,10,4,92.5,1.11,0
2020-01-21 08:00:00,2020-01-21,08:00,8,16,15,4,6,54,9,8,12,4,135.0,1.62,55
2020-01-21 09:00:00,2020-01-21,09:00,9,18,13,6,12,53,8,8,12,4,132.5,1.59,111
2020-01-21 10:00:00,2020-01-21,10:00,10,16,15,3,2,53,8,7,12,4,132.5,1.59,20
2020-01-21 11:00:00,2020-01-21,11:00,11,15,13,2,4,55,10,7,11,4,137.5,1.65,45
2020-01-21 12:00:00,2020-01-21,12:00,12,21,14,2,16,56,11,7,12,4,140.0,1.68,161
2020-01-21 13:00:00,2020-01-21,13:00,13,16,15,0,4,59,14,8,11,4,147.5,1.77,44
2020-01-21 14:00:00,2020-01-21,14:00,14,13,12,1,6,58,13,8,11,4,145.0,1.74,49
2020-01-21 15:00:00,2020-01-21,15:00,15,13,14,1,0,60,15,10,15,5,150.0,1.8,0
2020-01-21 16:00:00,2020-01-21,16:00,16,10,14,1,0,60,15,10,15,5,150.0,1.8,0
2020-01-21 17:00:00,2020-01-21,17:00,17,18,16,4,9,55,10,10,15,5,137.5,1.65,107
2020-01-21 18:00:00,2020-01-21,18:00,18,15,13,0,4,59,14,9,15,5,147.5,1.77,42
2020-01-21 19:00:00,2020-01-21,19:00,19,21,19,4,8,50,5,10,15,5,125.0,1.5,75
2020-01-21 20:00:00,2020-01-21,20:00,20,9,9,1,4,58,13,9,13,5,145.0,1.74,40
2020-01-21 21:00:00,2020-01-21,21:00,21,19,15,3,8,59,14,9,15,5,147.5,1.77,80
2020-01-21 22:00:00,2020-01-21,22:00,22,7,11,2,0,58,13,10,15,5,145.0,1.74,0
2020-01-21 23:00:00,2020-01-21,23:00,23,12,7,0,15,37,7,4,6,2,92.5,1.11,162
2020-01-22 00:00:00,2020-01-22,00:00,0,11,9,3,5,39,9,4,4,2,97.5,1.17,57
2020-01-22 01:00:00,2020-01-22,01:00,1,9,9,0,2,45,15,4,4,2,112.5,1.35,20
2020-01-22 02:00:00,2020-01-22,02:00,2,3,2,0,5,12,0,4,6,2,30.0,0.36,48
2020-01-22 03:00:00,2020-01-22,03:00,3,3,5,1,0,16,4,3,5,2,40.0,0.48,0
2020-01-22 04:00:00,2020-01-22,04:00,4,2,2,0,4,14,2,4,6,2,35.0,0.42,47
2020-01-22 05:00:00,2020-01-22,05:00,5,3,6,1,0,13,1,3,5,2,32.5,0.39,0
2020-01-22 06:00:00,2020-01-22,06:00,6,6,7,2,1,16,4,4,5,2,40.0,0.48,10
